Date,Open,High,Low,Close,Adj Close,Volume,Tweets,Marketcap,Proportion Traded
2021-06-12,37340.14453,37408.92578,34728.19141,35552.51563,35552.51563,37924228550.0,133446,669294000000.0,0.056663033624537555
2021-06-13,35555.78906,39322.78125,34864.10938,39097.85938,39097.85938,40669112838.0,149747,681281600000.0,0.059695012641397545
2021-06-14,39016.96875,40978.36328,38757.28516,40218.47656,40218.47656,43148914673.0,173293,743028360000.0,0.05807169287766573
2021-06-15,40427.16797,41295.26953,39609.46875,40406.26953,40406.26953,46420149185.0,139190,753240240000.0,0.06162728231923239
2021-06-16,40168.69141,40516.77734,38176.03516,38347.0625,38347.0625,39211635100.0,116771,738639150000.0,0.053086321028871404
2021-06-17,38341.42188,39513.67188,37439.67578,38053.50391,38053.50391,37096670047.0,122733,723389400000.0,0.05128174526255235
2021-06-18,38099.47656,38187.26172,35255.85547,35787.24609,35787.24609,36200887275.0,125163,693409940000.0,0.052207049849041155
2021-06-19,35854.52734,36457.79688,34933.0625,35615.87109,35615.87109,31207279719.0,98521,670039000000.0,0.046575317258580926
2021-06-20,35563.14063,36059.48438,33432.07422,35698.29688,35698.29688,36664034054.0,100940,657384600000.0,0.055772577955950954
2021-06-21,35641.14453,35721.64063,31295.93555,31676.69336,31676.69336,52809038594.0,153833,621724040000.0,0.08493967595448514
2021-06-22,31622.37695,33292.45313,28893.62109,32505.66016,32505.66016,58964353058.0,153834,599911100000.0,0.09828848410126494
2021-06-23,32515.71484,34753.41016,31772.63281,33723.02734,33723.02734,46317108925.0,125027,632425100000.0,0.0732373049058974
2021-06-24,33682.80078,35228.85156,32385.21484,34662.4375,34662.4375,33123368116.0,105656,632484270000.0,0.052370264206442606
2021-06-25,34659.10547,35487.24609,31350.88477,31637.7793,31637.7793,40230904226.0,154086,625547000000.0,0.0643131580087955
2021-06-26,31594.66406,32637.58789,30184.50195,32186.27734,32186.27734,38585385521.0,105096,590174750000.0,0.06537959410805715
2021-06-27,32287.52344,34656.12891,32071.75781,34649.64453,34649.64453,35511640894.0,122259,619794800000.0,0.05729580391235601
2021-06-28,34679.12109,35219.89063,33902.07422,34434.33594,34434.33594,33892523752.0,128407,646150400000.0,0.05245299325101241
2021-06-29,34475.55859,36542.10938,34252.48438,35867.77734,35867.77734,37901460044.0,120506,666249600000.0,0.0568877796726206
2021-06-30,35908.38672,36074.75781,34086.15234,35040.83594,35040.83594,34059036099.0,110739,654769460000.0,0.05201683712260256
2021-07-01,35035.98438,35035.98438,32883.78125,33572.11719,33572.11719,37838957079.0,110932,632314300000.0,0.05984200454704147
2021-07-02,33549.60156,33939.58984,32770.67969,33897.04688,33897.04688,38728974942.0,101685,623960600000.0,0.06206958527342749
2021-07-03,33854.42188,34909.26172,33402.69531,34668.54688,34668.54688,24383958643.0,92900,642980640000.0,0.03792331684544645
2021-07-04,34665.56641,35937.56641,34396.47656,35287.78125,35287.78125,24924307911.0,85810,661245400000.0,0.03769297767753953
2021-07-05,35284.34375,35284.34375,33213.66016,33746.00391,33746.00391,26721554282.0,88486,639324800000.0,0.04179652503640389
2021-07-06,33723.50781,35038.53516,33599.91797,34235.19531,34235.19531,26501259870.0,95429,640354600000.0,0.041385287521899024
2021-07-07,34225.67969,34997.66406,33839.28906,33855.32813,33855.32813,24796027477.0,111493,647948200000.0,0.03826853326288632
2021-07-08,33889.60547,33907.90625,32133.18359,32877.37109,32877.37109,29910396946.0,108695,616834600000.0,0.04849014160046321
2021-07-09,32861.67188,34042.29297,32318.88086,33798.01172,33798.01172,27436021028.0,98121,621870250000.0,0.04411856161048239
2021-07-10,33811.24219,34209.07031,33116.01172,33520.51953,33520.51953,22971873468.0,85014,632067400000.0,0.03634402561714201
2021-07-11,33509.07813,34584.70313,33346.73828,34240.1875,34240.1875,20108729370.0,70863,633776700000.0,0.03172841368941314
2021-07-12,34254.01563,34592.15625,32697.30859,33155.84766,33155.84766,24321499537.0,98470,632055300000.0,0.0384800203308464
2021-07-13,33125.46875,33327.10156,32261.41992,32702.02539,32702.02539,19120856669.0,141201,616217400000.0,0.031029401841504066
2021-07-14,32723.8457,33061.39844,31639.125,32822.34766,32822.34766,21376531210.0,98812,609375750000.0,0.03507939276676363
2021-07-15,32827.875,33159.64063,31175.70898,31780.73047,31780.73047,21300524237.0,92346,602284360000.0,0.035366225097256704
2021-07-16,31841.55078,32218.40625,31100.67383,31421.53906,31421.53906,23699476918.0,86926,595575770000.0,0.03979254736267384
2021-07-17,31397.30859,31935.94531,31223.99023,31533.06836,31533.06836,18895018942.0,73357,591956100000.0,0.03191962967286363
2021-07-18,31533.88477,32398.99609,31215.49219,31796.81055,31796.81055,18787986667.0,75089,595880900000.0,0.03152976808495949
2021-07-19,31800.01172,31885.85938,30563.73438,30817.83203,30817.83203,20434789545.0,83081,585115000000.0,0.03492440011663512
2021-07-20,30838.28516,31006.1875,29360.95508,29807.34766,29807.34766,23148267245.0,102358,559789800000.0,0.04135171548167417
2021-07-21,29796.28516,32752.32617,29526.18359,32110.69336,32110.69336,28203024559.0,150305,584867250000.0,0.048221240889301055
2021-07-22,32138.87305,32576.40039,31745.29883,32313.10547,32313.10547,19555230518.0,106901,602834530000.0,0.03243880269311923
2021-07-23,32305.95898,33581.55078,32057.89258,33581.55078,33581.55078,22552046192.0,87678,609373500000.0,0.037008575949833034
2021-07-24,33593.73047,34490.39063,33424.85938,34292.44531,34292.44531,21664706865.0,97003,635163300000.0,0.03410887633357838
2021-07-25,34290.29297,35364.92578,33881.83594,35350.1875,35350.1875,20856685287.0,83272,644586000000.0,0.03235671404122292
2021-07-26,35384.03125,40499.67578,35287.3125,37337.53516,37337.53516,51022126212.0,184548,718520400000.0,0.07100999114164123
2021-07-27,37276.03516,39406.94141,36441.72656,39406.94141,39406.94141,35097370560.0,128220,706832200000.0,0.04965446112893858
2021-07-28,39503.1875,40816.07031,38862.4375,39995.90625,39995.90625,38702404695.0,133752,747980600000.0,0.05174252563133174
2021-07-29,39995.45313,40593.07031,39352.05859,40008.42188,40008.42188,27167146027.0,106512,748021940000.0,0.036318648646675555
2021-07-30,40027.48438,42235.54688,38397.35547,42235.54688,42235.54688,33072782960.0,93955,743541100000.0,0.04448009987508607
2021-07-31,42196.30469,42231.44922,41110.83203,41626.19531,41626.19531,25802845343.0,88543,781349100000.0,0.0330234533600248
2021-08-01,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115.0,103030,779359900000.0,0.034244049287591054
2021-08-02,39907.26172,40419.17969,38746.34766,39201.94531,39201.94531,25595265436.0,118549,743284870000.0,0.0344353377418091
2021-08-03,39178.40234,39750.03125,37782.05078,38152.98047,38152.98047,26189830450.0,103494,722313150000.0,0.03625827722114177
2021-08-04,38213.33203,39952.29688,37589.16406,39747.50391,39747.50391,25372562724.0,97689,726838000000.0,0.034908139219438035
2021-08-05,39744.51563,41341.93359,37458.00391,40869.55469,40869.55469,35185031017.0,95549,740113900000.0,0.047540021408017545
2021-08-06,40865.86719,43271.66016,39932.17969,42816.5,42816.5,38226483046.0,104769,776120800000.0,0.049253262728736244
2021-08-07,42832.79688,44689.85938,42618.56641,44555.80078,44555.80078,40030862141.0,110473,817356140000.0,0.04897603376876964
2021-08-08,44574.4375,45282.35156,43331.91016,43798.11719,43798.11719,36302664750.0,97178,832429500000.0,0.04361049816042023
2021-08-09,43791.92578,46456.83203,42848.6875,46365.40234,46365.40234,38734079049.0,121767,842628200000.0,0.04596817307356132
2021-08-10,46280.84766,46637.98828,44705.55469,45585.03125,45585.03125,33546019517.0,113397,856262100000.0,0.03917727868194876
2021-08-11,45599.70313,46735.63281,45351.71094,45593.63672,45593.63672,34319709073.0,99731,865432700000.0,0.03965612706501021
2021-08-12,45576.87891,46228.91016,43861.44531,44428.28906,44428.28906,33723620826.0,98097,843915400000.0,0.03996090250625516
2021-08-13,44439.69141,47831.97656,44282.41797,47793.32031,47793.32031,31744259539.0,98133,866611900000.0,0.036630307031180864
2021-08-14,47810.6875,48098.68359,46177.63281,47096.94531,47096.94531,31211354442.0,81771,884731600000.0,0.03527776573301515
2021-08-15,47096.66797,47357.10547,45579.58984,47047.00391,47047.00391,30988958446.0,77118,871968700000.0,0.03553907327519448
2021-08-16,47019.96094,47998.09766,45700.32031,46004.48438,46004.48438,32776876610.0,99378,881413000000.0,0.037186740741397974
2021-08-17,45936.45703,47139.57031,44512.41797,44695.35938,44695.35938,33451362600.0,98097,863609160000.0,0.038734376801185154
2021-08-18,44686.75,45952.0625,44364.02734,44801.1875,44801.1875,32194123075.0,96506,847906200000.0,0.03796896720793865
2021-08-19,44741.88281,46970.76172,43998.31641,46717.57813,46717.57813,37204312299.0,102697,849347800000.0,0.043803388990850664
2021-08-20,46723.12109,49342.15234,46650.70703,49339.17578,49339.17578,34706867452.0,113364,897321860000.0,0.038678281401369544
